employee_id,department,role_level,tenure_years,salary_band,performance_rating,training_hours_annual,avg_overtime_hrs_week,job_satisfaction_score,work_life_balance_score,last_promotion_years_ago,attrition_flag
EMP-0001919,Legal,Director,28.7,Band 3,2.4,86,6.2,4.7,3.3,0.7,0
EMP-0007052,Marketing,Analyst,1.4,Band 3,3.6,115,13.1,1.6,4.1,6.0,0
EMP-0003889,Operations,Associate,25.3,Band 1,1.7,42,24.8,5.0,2.5,0.7,1
EMP-0001738,Sales,Director,15.7,Band 1,4.2,83,0.6,1.7,2.5,7.4,0
EMP-0003451,HR,Individual Contributor,25.1,Band 6,2.2,73,20.9,3.4,4.2,7.2,0
EMP-0009421,Customer Success,Team Lead,21.1,Band 2,4.1,25,22.5,2.7,5.0,3.7,0
EMP-0012691,Product,Individual Contributor,25.6,Band 3,4.6,73,9.7,3.7,2.9,6.3,0
EMP-0009009,Product,Senior Manager,15.7,Band 1,3.8,79,7.1,4.3,3.4,0.5,0
EMP-0000389,Engineering,Analyst,1.1,Band 4,4.3,10,16.6,3.9,3.3,6.4,0
EMP-0000929,HR,Director,5.1,Band 1,4.5,58,22.1,3.7,1.1,4.8,0
EMP-0009750,Operations,Analyst,16.9,Band 1,2.6,7,14.0,2.3,2.4,1.3,0
EMP-0007056,Customer Success,Manager,4.5,Band 1,4.6,55,19.4,4.0,2.7,6.5,1
EMP-0008377,Product,VP,27.8,Band 4,2.3,106,16.4,2.5,2.6,5.2,0
EMP-0009602,Marketing,Analyst,19.0,Band 1,2.8,31,4.1,3.3,5.0,8.6,0
EMP-0007458,Engineering,VP,21.2,Band 1,3.9,26,12.0,4.4,2.9,3.4,0
EMP-0006404,HR,Associate,23.9,Band 2,4.4,33,12.4,2.9,3.9,8.8,1
EMP-0004143,IT,Team Lead,10.4,Band 1,3.6,89,11.3,2.9,3.1,6.3,0
EMP-0006987,Engineering,Director,9.3,Band 1,4.8,69,3.2,2.3,3.3,3.9,1
EMP-0002802,Product,Director,2.0,Band 5,1.5,77,0.6,4.4,2.1,9.0,0
EMP-0013273,Product,Individual Contributor,5.8,Band 6,1.8,103,6.3,4.1,5.0,0.9,0
EMP-0010890,HR,Analyst,12.1,Band 1,2.8,102,5.5,3.7,4.7,3.6,0
EMP-0005081,Finance,Director,1.5,Band 2,2.3,92,18.2,2.1,3.7,1.8,1
EMP-0003041,Operations,Associate,23.9,Band 3,2.1,93,12.4,4.1,3.6,9.5,0
EMP-0003081,Operations,Manager,19.7,Band 3,1.8,77,12.1,4.0,2.1,6.1,0
EMP-0011507,Marketing,Associate,13.5,Band 5,4.0,40,14.0,2.9,4.6,5.3,0
EMP-0011728,Operations,Manager,1.3,Band 2,3.6,120,9.5,3.3,3.5,9.5,0
EMP-0006875,Legal,Individual Contributor,24.3,Band 3,4.7,28,11.3,4.8,3.5,6.5,1
EMP-0009584,Sales,Individual Contributor,9.7,Band 1,2.1,76,10.0,2.6,1.6,0.6,0
EMP-0007643,Customer Success,Manager,29.7,Band 4,1.9,120,11.1,3.5,2.9,5.5,1
EMP-0010506,Customer Success,Individual Contributor,16.5,Band 3,4.7,65,2.3,3.4,3.0,0.7,0
EMP-0011646,HR,Associate,17.2,Band 1,5.0,1,1.4,3.8,2.7,2.5,0
EMP-0012132,Finance,Associate,2.9,Band 1,4.6,113,0.1,3.5,4.6,2.6,0
EMP-0004837,HR,Manager,11.1,Band 2,2.7,70,13.6,4.8,3.8,8.9,0
EMP-0002703,Engineering,Manager,12.5,Band 2,2.3,46,9.9,2.4,2.7,8.8,0
EMP-0014256,Product,Senior Manager,15.5,Band 2,4.6,98,17.4,2.1,4.1,2.4,1
EMP-0010786,Sales,Individual Contributor,6.8,Band 2,4.6,78,20.0,3.6,3.3,2.9,0
EMP-0000089,HR,Senior Manager,13.9,Band 3,4.3,79,16.7,4.2,2.7,6.3,0
EMP-0000319,Operations,Associate,16.0,Band 3,3.2,112,10.9,3.3,2.5,8.7,0
EMP-0011224,Product,Individual Contributor,25.7,Band 3,3.8,15,7.5,3.1,2.6,1.6,0
EMP-0014437,Sales,Director,20.7,Band 6,4.4,86,22.8,2.4,2.6,9.5,1
EMP-0007650,IT,Manager,22.8,Band 2,3.4,109,15.2,1.0,5.0,7.2,1
EMP-0002691,HR,Director,2.2,Band 3,3.7,89,2.3,4.4,2.4,5.0,0
EMP-0002955,IT,Analyst,7.7,Band 2,3.9,89,22.7,4.0,3.0,5.9,0
EMP-0005002,HR,Manager,18.2,Band 3,2.3,72,12.6,1.9,1.5,1.2,1
EMP-0003723,HR,Individual Contributor,19.3,Band 1,4.5,85,17.2,2.8,1.9,4.5,1
EMP-0012472,HR,Senior Manager,16.6,Band 4,4.0,110,5.6,3.0,5.0,2.0,0
EMP-0000884,Finance,Senior Manager,18.7,Band 4,2.4,69,19.2,3.9,2.0,2.4,1
EMP-0008110,Engineering,Senior Manager,24.1,Band 1,1.9,101,10.5,3.3,2.8,5.7,0
EMP-0014236,IT,Manager,10.5,Band 3,4.2,86,0.8,3.3,2.9,1.6,0
EMP-0009728,Customer Success,Director,10.0,Band 1,3.6,94,15.2,1.9,2.0,4.9,0
EMP-0010687,Sales,Manager,6.9,Band 2,2.0,20,0.6,1.4,3.5,3.3,0
EMP-0014489,Sales,Associate,19.5,Band 2,2.9,63,7.8,2.5,4.7,8.8,0
EMP-0000450,IT,Senior Manager,23.1,Band 2,3.7,47,23.0,3.7,3.6,6.2,0
EMP-0012998,Product,Analyst,16.1,Band 5,3.4,46,5.9,4.6,2.3,0.2,0
EMP-0007054,Sales,Director,2.8,Band 5,2.7,72,17.3,4.0,3.4,2.0,0
EMP-0005259,HR,Manager,10.0,Band 4,3.0,79,21.0,5.0,3.1,1.5,0
EMP-0005979,Customer Success,Individual Contributor,8.3,Band 4,2.4,39,14.6,3.4,2.8,6.3,0
EMP-0002409,Marketing,Associate,9.8,Band 1,4.8,112,11.9,3.3,2.0,3.9,0
EMP-0009241,Sales,Team Lead,14.8,Band 5,3.8,14,17.7,2.2,1.1,1.2,0
EMP-0009804,Operations,Individual Contributor,8.9,Band 2,4.6,1,15.0,4.3,1.4,8.4,0
EMP-0008888,IT,Director,1.2,Band 2,2.7,109,23.2,4.3,3.0,5.5,0
EMP-0001235,Product,Director,1.5,Band 6,3.5,23,18.6,3.9,3.6,5.7,0
EMP-0011236,Marketing,Analyst,24.1,Band 1,2.6,51,17.4,4.2,2.3,6.1,0
EMP-0007208,Sales,VP,23.2,Band 1,4.4,110,22.3,3.1,3.3,7.1,0
EMP-0013780,Legal,Manager,22.7,Band 1,2.6,32,20.9,2.9,3.7,8.9,1
EMP-0010145,Product,Director,11.7,Band 4,2.6,57,11.9,4.4,2.2,7.2,1
EMP-0003055,Sales,Team Lead,13.2,Band 1,2.8,108,17.5,3.1,3.2,5.4,0
EMP-0012600,IT,Senior Manager,18.2,Band 1,2.4,42,14.9,2.7,2.8,4.2,0
EMP-0014703,Product,Team Lead,16.8,Band 1,2.6,108,18.4,2.8,3.1,6.6,0
EMP-0005990,Marketing,Manager,29.2,Band 2,3.1,15,0.3,4.4,2.0,7.9,1
EMP-0000422,Product,Team Lead,0.7,Band 1,4.5,81,9.5,2.7,4.5,5.3,0
EMP-0004321,Sales,Manager,3.2,Band 3,2.5,107,6.7,3.9,3.6,9.3,0
EMP-0009438,Product,Manager,5.6,Band 4,2.0,25,23.1,3.3,3.9,3.4,0
EMP-0003758,HR,Manager,26.8,Band 5,2.5,23,11.0,3.9,3.2,7.8,0
EMP-0000508,HR,Senior Manager,7.3,Band 2,2.1,0,22.5,4.5,2.1,4.3,0
EMP-0011540,Sales,Manager,15.5,Band 2,4.1,106,23.3,3.0,3.6,9.9,0
EMP-0014676,Marketing,VP,11.3,Band 3,3.7,108,17.0,3.3,2.1,6.6,1
EMP-0010362,Legal,Director,26.3,Band 2,3.7,49,7.0,2.8,3.8,1.2,0
EMP-0013972,Product,Team Lead,12.4,Band 1,4.7,35,21.7,2.3,4.6,9.4,0
EMP-0006443,Operations,Analyst,8.6,Band 3,3.3,100,4.4,2.3,3.4,3.0,0
EMP-0007134,Customer Success,Individual Contributor,13.1,Band 6,4.7,71,23.6,4.9,3.3,9.1,1
EMP-0008375,Sales,Analyst,2.6,Band 4,4.4,57,10.3,3.8,2.0,9.4,0
EMP-0002857,Marketing,Manager,7.0,Band 5,1.9,96,22.0,3.5,3.5,2.3,0
EMP-0000832,Sales,Senior Manager,21.3,Band 4,1.8,10,11.7,2.7,3.3,9.8,0
EMP-0012316,Product,Analyst,16.6,Band 1,2.8,21,9.2,1.8,3.9,2.8,1
EMP-0000369,Sales,Analyst,12.8,Band 2,5.0,97,6.0,3.8,2.6,2.3,0
EMP-0010958,HR,Director,2.9,Band 3,4.7,60,14.1,4.2,3.5,8.7,0
EMP-0007668,IT,Analyst,22.7,Band 1,2.6,80,20.7,3.0,3.6,2.7,0
EMP-0007274,Engineering,Individual Contributor,10.7,Band 3,1.6,114,2.8,2.1,3.1,9.4,1
EMP-0000066,Operations,Associate,11.0,Band 1,3.1,66,23.9,3.8,3.6,1.5,0
EMP-0014515,IT,Manager,14.4,Band 3,4.1,31,10.5,3.0,2.1,2.9,0
EMP-0008592,Legal,Team Lead,18.1,Band 3,3.7,58,18.0,3.0,3.6,9.7,1
EMP-0010160,Customer Success,Senior Manager,24.3,Band 4,4.6,64,10.9,4.1,4.8,7.2,0
EMP-0014252,IT,Associate,26.4,Band 2,4.6,3,0.5,3.4,2.8,0.9,0
EMP-0011239,Customer Success,Associate,16.3,Band 3,4.8,32,5.8,1.7,3.1,3.4,1
EMP-0004701,Engineering,Associate,24.3,Band 1,4.0,89,23.6,2.6,1.4,9.3,1
EMP-0008642,Product,VP,10.3,Band 1,4.9,114,13.0,3.7,3.4,7.9,1
EMP-0007192,Engineering,Associate,13.6,Band 2,3.5,59,11.3,4.9,2.2,5.2,0
EMP-0013583,Finance,Senior Manager,22.2,Band 3,4.7,103,23.7,2.9,2.6,3.6,1
EMP-0006611,HR,Manager,6.7,Band 1,2.5,3,20.9,3.3,2.7,7.8,1
EMP-0002000,Operations,VP,30.0,Band 4,2.2,64,1.8,1.9,2.5,0.3,0
EMP-0005927,Legal,Director,15.9,Band 1,2.5,30,0.1,3.5,1.5,2.3,0
EMP-0009964,Customer Success,Manager,22.4,Band 1,4.6,79,1.8,3.5,3.4,0.9,0
EMP-0007013,Engineering,Individual Contributor,28.6,Band 4,3.3,114,20.1,4.8,2.3,3.2,0
EMP-0010108,Legal,Individual Contributor,17.8,Band 2,2.6,36,15.4,4.0,1.1,0.3,0
EMP-0014053,Sales,Analyst,24.4,Band 3,3.5,87,18.6,5.0,2.6,3.9,0
EMP-0007270,Engineering,Director,13.9,Band 1,2.9,40,15.8,2.4,1.4,8.9,0
EMP-0011942,Operations,Analyst,29.2,Band 2,2.1,51,9.1,2.8,3.7,8.4,1
EMP-0003615,HR,Team Lead,3.1,Band 5,3.5,79,7.0,3.8,3.3,8.6,1
EMP-0001368,Marketing,Analyst,7.4,Band 1,3.7,89,22.3,2.9,3.0,7.3,1
EMP-0006957,Customer Success,Analyst,29.4,Band 1,4.5,6,0.2,3.2,2.5,1.3,0
EMP-0009250,Product,Director,11.7,Band 4,4.3,54,8.4,1.6,2.5,3.8,0
EMP-0001839,Operations,Analyst,21.3,Band 6,2.9,7,23.1,2.1,5.0,7.3,0
EMP-0004293,IT,Associate,2.7,Band 6,4.4,65,24.6,4.9,2.6,2.0,0
EMP-0014790,Engineering,Analyst,17.8,Band 1,4.1,60,3.1,2.9,2.6,2.8,0
EMP-0001849,IT,Individual Contributor,22.8,Band 1,2.3,18,15.2,3.4,2.3,9.1,1
EMP-0001249,IT,Analyst,5.7,Band 3,4.3,49,12.9,2.7,3.2,3.3,0
EMP-0011824,Product,Analyst,27.1,Band 3,2.5,111,19.2,2.7,2.9,5.5,0
EMP-0002352,Product,Team Lead,10.4,Band 3,2.3,69,6.2,2.4,2.3,3.0,0
EMP-0003311,HR,Individual Contributor,8.1,Band 3,3.4,31,2.5,3.6,3.2,2.7,0
EMP-0000905,Finance,Associate,29.1,Band 2,1.8,58,16.6,3.6,1.7,4.9,0
EMP-0011437,IT,Associate,2.8,Band 4,4.8,96,6.5,3.6,3.0,0.9,1
EMP-0011992,Sales,Team Lead,15.2,Band 1,4.3,42,1.4,4.3,5.0,5.0,0
EMP-0003794,Product,Director,26.8,Band 2,3.9,40,8.0,4.2,2.1,1.4,0
EMP-0008646,Finance,Senior Manager,17.6,Band 1,4.9,87,5.1,3.1,3.9,9.5,1
EMP-0003955,Sales,Analyst,17.5,Band 1,5.0,23,15.3,3.5,3.3,7.8,0
EMP-0007419,Sales,Director,18.5,Band 4,4.5,74,22.5,2.0,1.8,3.3,0
EMP-0003473,Customer Success,Manager,1.8,Band 4,4.8,34,21.9,3.6,2.6,2.0,0
EMP-0012387,Marketing,Analyst,7.0,Band 5,4.1,10,6.9,1.8,2.9,3.5,1
EMP-0012275,Engineering,Manager,5.2,Band 2,2.4,1,1.5,2.8,2.3,2.8,1
EMP-0001332,Legal,Associate,25.4,Band 4,2.3,5,11.9,3.5,1.5,8.2,0
EMP-0013745,Operations,VP,0.7,Band 2,1.7,29,18.0,3.8,2.2,2.3,0
EMP-0009680,Operations,VP,24.0,Band 2,2.2,112,20.4,2.4,3.3,0.4,1
EMP-0002762,Engineering,VP,5.3,Band 2,3.5,76,4.7,2.1,3.1,1.6,1
EMP-0008849,Engineering,Associate,9.6,Band 5,4.3,113,7.8,1.9,3.6,1.4,0
EMP-0013517,Engineering,Associate,8.0,Band 3,4.1,99,4.2,3.2,4.7,2.5,0
EMP-0009825,IT,Manager,13.3,Band 3,2.7,37,3.9,2.6,3.2,7.7,0
EMP-0007480,Product,Individual Contributor,5.5,Band 1,4.8,96,18.5,1.5,2.9,4.4,1
EMP-0002126,HR,Senior Manager,7.3,Band 1,2.2,10,22.9,2.3,2.0,5.9,1
EMP-0008388,Finance,Director,19.0,Band 2,3.2,67,10.6,3.4,2.1,4.5,0
EMP-0001337,Engineering,VP,20.1,Band 2,5.0,17,19.0,2.2,2.8,7.4,1
EMP-0001347,Sales,Director,5.2,Band 6,2.9,52,2.3,4.6,2.1,4.7,0
EMP-0006224,Customer Success,Individual Contributor,5.5,Band 3,2.2,60,22.7,2.1,1.9,9.7,0
EMP-0006254,Finance,VP,27.1,Band 3,2.5,86,2.6,3.2,2.9,5.9,0
EMP-0011938,Product,Senior Manager,24.4,Band 1,3.0,3,22.4,3.1,4.0,4.0,0
EMP-0012390,Engineering,Manager,19.8,Band 1,2.6,78,0.4,5.0,3.7,1.0,0
EMP-0003226,Operations,Associate,28.2,Band 1,2.2,61,12.0,1.8,5.0,4.3,1
EMP-0013789,Sales,Team Lead,4.8,Band 6,4.5,74,0.6,4.3,4.4,9.9,0
EMP-0002495,HR,Team Lead,25.1,Band 1,3.0,35,0.6,3.4,1.0,5.5,0
EMP-0014354,Engineering,Analyst,3.6,Band 2,3.8,14,17.9,5.0,3.2,1.0,0
EMP-0002818,Product,Manager,28.8,Band 3,1.6,20,10.5,2.4,2.7,2.6,0
EMP-0014401,Marketing,Manager,2.0,Band 5,4.8,28,11.4,3.5,2.9,6.5,0
EMP-0004573,Finance,Associate,1.9,Band 1,3.4,101,2.2,2.5,2.3,9.7,0
EMP-0009459,IT,Manager,27.5,Band 2,3.9,64,13.4,4.4,2.1,9.5,0
EMP-0011732,IT,Manager,4.9,Band 3,4.2,63,11.1,2.8,2.4,5.9,0
EMP-0014621,Marketing,VP,29.2,Band 3,2.3,66,7.6,3.7,3.9,4.3,0
EMP-0004238,Engineering,VP,20.2,Band 4,4.1,100,24.9,3.4,1.8,3.1,1
EMP-0013399,HR,Manager,20.4,Band 1,2.4,89,2.4,3.0,2.5,6.4,1
EMP-0011737,Marketing,Team Lead,7.7,Band 4,2.0,23,23.5,2.4,4.0,2.2,1
EMP-0002518,Marketing,Analyst,8.1,Band 2,4.2,76,12.1,3.2,2.9,8.5,0
EMP-0013859,Finance,Individual Contributor,2.1,Band 1,4.3,72,24.3,2.3,1.4,7.3,0
EMP-0011298,Customer Success,Senior Manager,26.6,Band 3,2.5,62,5.7,1.3,3.7,5.9,0
EMP-0006872,Product,Associate,15.5,Band 1,1.9,116,9.5,2.3,3.4,9.3,0
EMP-0004024,Legal,VP,20.9,Band 2,3.5,103,12.5,2.0,2.0,2.9,0
EMP-0004871,Customer Success,Analyst,24.3,Band 3,3.4,27,7.6,1.4,2.9,7.2,0
EMP-0007522,Product,VP,28.9,Band 3,4.1,22,9.3,1.8,3.0,9.5,0
EMP-0007203,Legal,Manager,8.1,Band 2,3.5,35,4.6,1.7,3.4,2.2,1
EMP-0006116,Sales,Analyst,27.0,Band 4,3.7,101,8.8,3.1,2.7,3.3,0
EMP-0012884,Sales,Director,1.9,Band 1,2.2,34,1.9,2.9,2.4,6.6,0
EMP-0001576,Marketing,Analyst,28.4,Band 1,4.0,116,24.0,2.8,3.0,6.1,0
EMP-0005472,Operations,Director,4.1,Band 3,3.5,30,2.0,3.2,2.7,3.9,0
EMP-0013337,Sales,Director,19.9,Band 5,1.7,15,13.8,2.3,3.2,2.7,0
EMP-0005767,Legal,Associate,10.7,Band 3,3.8,62,20.0,2.8,2.8,5.9,0
EMP-0006161,Customer Success,Individual Contributor,10.7,Band 5,5.0,74,13.2,4.0,1.6,6.9,0
EMP-0000566,Sales,Senior Manager,3.2,Band 4,4.0,86,2.9,1.5,1.8,8.4,0
EMP-0011075,Customer Success,Individual Contributor,7.6,Band 5,3.1,106,22.8,1.0,1.4,2.6,0
EMP-0002269,Customer Success,VP,7.6,Band 1,3.9,42,8.8,2.2,2.6,8.2,0
EMP-0006564,HR,Manager,14.1,Band 1,3.3,119,19.5,2.7,3.7,8.2,0
EMP-0008889,Legal,Associate,7.1,Band 2,3.5,22,2.7,3.3,5.0,9.3,1
EMP-0001985,Engineering,Individual Contributor,25.2,Band 2,3.8,89,22.1,2.2,1.5,7.0,0
EMP-0002053,IT,Team Lead,19.1,Band 1,3.5,18,10.3,2.4,2.3,7.8,1
EMP-0006487,Legal,Associate,29.1,Band 5,4.4,67,3.5,4.4,3.7,5.8,0
EMP-0003596,HR,Team Lead,27.1,Band 2,3.7,75,12.1,2.7,1.0,5.7,0
EMP-0001813,Customer Success,VP,14.4,Band 4,1.9,10,5.5,5.0,2.1,9.2,0
EMP-0001931,IT,Associate,17.6,Band 1,4.1,25,8.8,2.1,3.6,9.5,0
EMP-0013092,Product,Associate,11.8,Band 3,1.5,20,0.4,3.8,2.9,7.7,0
EMP-0013848,Marketing,Associate,20.4,Band 2,2.5,85,13.7,3.9,1.3,5.9,1
EMP-0008885,Customer Success,Director,23.0,Band 2,2.0,68,2.6,1.9,2.5,8.4,0
EMP-0008792,Engineering,Director,20.1,Band 3,3.1,34,18.0,4.6,3.7,0.4,1
EMP-0005951,Operations,Associate,11.4,Band 4,2.0,37,2.1,3.5,1.9,7.2,1
EMP-0013476,Legal,Associate,27.1,Band 4,4.6,31,18.2,1.9,2.8,3.8,1
EMP-0007218,Operations,VP,3.7,Band 4,4.5,58,16.7,3.3,4.1,3.7,0
EMP-0002617,HR,Team Lead,26.1,Band 1,2.7,97,21.8,2.9,2.4,1.6,1
EMP-0013236,HR,Individual Contributor,14.6,Band 4,3.9,109,15.1,3.0,2.3,8.4,0
EMP-0010538,HR,Individual Contributor,29.7,Band 4,4.8,77,7.9,2.7,2.8,8.0,0
EMP-0000194,Legal,Individual Contributor,27.8,Band 4,4.1,42,23.3,4.2,2.0,2.3,1
EMP-0011949,Operations,Analyst,13.6,Band 5,4.2,97,8.6,2.7,1.6,1.9,1
EMP-0011455,HR,Senior Manager,25.1,Band 3,2.0,79,14.7,2.7,3.9,0.5,0
EMP-0004514,Marketing,Individual Contributor,25.6,Band 6,2.9,104,9.1,3.2,1.8,3.4,0
EMP-0008527,Marketing,Team Lead,10.3,Band 4,5.0,69,16.6,2.9,4.5,7.6,1
EMP-0011216,Engineering,Director,10.4,Band 1,2.6,10,9.8,2.9,3.2,9.8,0
EMP-0008490,Engineering,Team Lead,1.6,Band 4,2.5,64,16.3,3.7,3.7,9.5,1
EMP-0000009,Finance,Manager,9.1,Band 1,1.7,84,8.1,1.6,1.7,7.2,1
EMP-0006172,Customer Success,Manager,9.1,Band 2,4.3,84,20.4,4.0,1.8,2.6,1
EMP-0013504,Operations,Senior Manager,9.6,Band 4,2.3,52,8.2,3.4,3.6,3.9,0
EMP-0013750,Engineering,Manager,28.2,Band 3,4.4,91,8.5,3.9,1.3,9.0,0
EMP-0007960,Legal,Associate,15.1,Band 1,3.0,116,16.0,3.9,4.1,6.4,0
EMP-0004534,Operations,Director,8.4,Band 2,3.7,76,19.9,1.9,3.7,2.7,1
EMP-0012972,Legal,Team Lead,23.2,Band 4,2.3,43,10.6,3.2,3.8,6.7,0
EMP-0013553,Engineering,Associate,21.7,Band 5,2.7,45,16.7,1.9,3.1,7.6,0
EMP-0008111,Finance,Manager,21.3,Band 1,1.7,34,22.4,4.7,4.0,9.3,1
EMP-0011042,Operations,Director,11.9,Band 2,1.8,108,0.6,2.8,2.2,0.2,0
EMP-0011984,Finance,Associate,18.8,Band 1,4.0,14,19.7,1.9,3.7,4.5,0
EMP-0001539,Legal,Analyst,13.3,Band 6,2.5,102,11.6,4.3,3.6,2.7,0
EMP-0013431,Product,Manager,10.2,Band 1,3.7,92,9.6,2.8,1.9,7.9,0
EMP-0014385,Sales,Manager,5.7,Band 1,3.3,4,24.5,1.0,3.3,1.8,0
EMP-0007625,Marketing,Manager,9.6,Band 3,2.0,11,17.9,2.9,1.5,2.2,0
EMP-0013491,Marketing,Senior Manager,1.9,Band 3,1.9,88,17.8,3.0,3.1,2.1,0
EMP-0004574,Product,Team Lead,0.8,Band 3,2.3,60,7.8,2.7,2.2,1.5,0
EMP-0010073,Marketing,Manager,23.4,Band 4,2.2,118,1.9,1.3,3.7,1.5,0
EMP-0002917,HR,Director,23.3,Band 5,1.8,41,10.5,4.3,1.5,1.5,0
EMP-0001656,Engineering,Team Lead,3.7,Band 1,4.5,48,1.0,4.6,1.6,0.0,0
EMP-0004784,Engineering,Manager,20.7,Band 5,3.2,101,19.1,4.1,2.4,1.4,0
EMP-0014573,Finance,VP,1.8,Band 3,4.5,60,16.6,2.6,4.6,7.7,0
EMP-0008886,Sales,Team Lead,1.0,Band 2,3.9,29,18.0,2.8,3.0,9.4,1
EMP-0007151,Finance,Director,26.4,Band 2,4.8,107,24.8,3.5,4.4,1.3,0
EMP-0006859,Engineering,Associate,21.1,Band 2,3.7,91,4.5,4.6,3.9,2.6,0
EMP-0012272,Legal,Associate,8.0,Band 3,4.9,94,6.7,3.7,4.5,8.5,1
EMP-0007620,Operations,VP,13.3,Band 2,1.6,7,11.6,2.7,1.6,4.8,0
EMP-0010876,Product,Team Lead,8.6,Band 6,3.4,13,9.5,1.5,1.3,0.6,0
EMP-0005320,Legal,Analyst,7.2,Band 3,4.5,45,17.2,1.8,1.2,1.0,1
EMP-0010588,Legal,Director,1.0,Band 1,4.7,53,9.1,1.7,4.7,0.2,0
EMP-0002791,Product,Manager,19.3,Band 4,2.9,50,3.2,1.5,3.9,8.1,0
EMP-0012669,Product,Individual Contributor,4.0,Band 5,2.2,57,4.2,3.0,4.3,2.0,0
EMP-0009926,Customer Success,Director,12.7,Band 5,3.8,104,19.6,1.7,4.9,2.1,0
EMP-0011164,Engineering,Director,22.0,Band 1,3.3,83,6.6,3.0,1.2,5.2,1
EMP-0010850,Finance,Individual Contributor,6.6,Band 2,4.8,24,22.6,3.6,2.6,4.0,0
EMP-0005590,Operations,VP,24.9,Band 1,3.6,83,1.2,4.9,4.4,1.1,1
EMP-0006094,Customer Success,Team Lead,19.5,Band 5,3.9,92,11.0,4.3,3.3,6.7,0
EMP-0000378,Engineering,Individual Contributor,23.7,Band 4,2.2,60,21.8,2.4,2.2,1.0,0
EMP-0002096,Legal,Manager,20.7,Band 3,3.8,115,21.0,3.1,3.4,1.2,0
EMP-0007905,Customer Success,Analyst,4.8,Band 3,4.6,98,7.5,1.6,2.3,5.9,1
EMP-0014037,Engineering,Senior Manager,22.1,Band 1,1.8,30,14.0,4.1,2.6,4.6,0
EMP-0011891,Marketing,Senior Manager,10.0,Band 5,1.8,116,17.3,2.9,2.8,8.3,0
EMP-0006880,HR,Manager,21.8,Band 1,2.5,3,23.7,3.1,2.7,0.3,0
EMP-0009120,Marketing,Manager,17.3,Band 3,4.1,92,17.9,4.3,3.5,0.7,0
EMP-0002844,HR,Associate,4.8,Band 4,3.3,111,13.9,2.8,3.8,7.5,0
EMP-0003535,HR,Team Lead,10.6,Band 5,3.9,2,1.6,3.6,4.2,4.7,0
EMP-0010653,Customer Success,VP,2.7,Band 2,2.9,57,1.2,2.0,3.7,5.2,1
EMP-0005011,Legal,Senior Manager,23.8,Band 2,1.8,91,15.4,2.8,4.1,2.3,0
EMP-0014339,Product,VP,7.0,Band 2,1.9,55,18.7,3.6,2.6,6.1,0
EMP-0010459,Customer Success,Analyst,24.6,Band 1,3.4,71,1.1,5.0,1.8,0.5,0
EMP-0006807,Engineering,Director,20.8,Band 2,1.8,72,9.2,4.2,2.7,3.8,0
EMP-0010908,Sales,Analyst,23.6,Band 1,2.0,9,17.4,2.3,4.3,7.4,1
EMP-0011886,Customer Success,VP,13.3,Band 3,4.4,59,3.6,3.4,2.0,3.8,0
EMP-0013178,Operations,Manager,7.3,Band 6,4.9,56,14.5,3.6,1.9,0.8,1
EMP-0005403,Legal,Individual Contributor,29.6,Band 2,3.5,111,5.8,3.5,2.1,5.1,0
EMP-0003343,HR,Manager,11.6,Band 2,3.3,41,20.3,3.4,1.0,1.8,0
EMP-0003783,HR,Manager,17.9,Band 1,3.0,16,18.5,2.5,2.5,7.2,0
EMP-0014379,Finance,Team Lead,6.3,Band 2,3.8,93,6.8,1.8,2.4,2.0,0
EMP-0002549,Finance,Director,23.5,Band 4,1.6,29,13.1,2.9,4.0,3.2,0
EMP-0000844,Marketing,Analyst,16.8,Band 1,2.4,65,3.3,3.0,2.5,0.6,0
EMP-0010750,HR,VP,6.1,Band 6,2.0,37,3.2,3.1,3.2,6.7,0
EMP-0013712,Engineering,Team Lead,11.6,Band 2,3.3,31,22.2,3.0,3.8,9.9,0
EMP-0003795,HR,Analyst,5.1,Band 3,4.9,114,15.3,4.3,2.3,8.5,0
EMP-0011343,Operations,Team Lead,5.0,Band 2,3.5,11,23.8,3.4,2.7,7.9,0
EMP-0006802,Finance,Senior Manager,3.2,Band 2,4.9,28,14.4,2.8,4.0,2.4,1
EMP-0011995,Operations,Individual Contributor,14.8,Band 4,2.6,51,22.4,3.2,3.8,0.4,0
EMP-0001759,Legal,VP,14.5,Band 5,3.9,25,13.2,3.1,2.8,4.5,0
EMP-0008264,Finance,Team Lead,23.5,Band 3,4.7,108,9.2,3.3,3.8,9.1,0
EMP-0001280,Legal,Team Lead,1.2,Band 4,4.5,8,1.1,2.5,1.6,6.3,0
EMP-0010349,IT,Team Lead,24.5,Band 4,2.9,13,23.3,3.7,3.7,7.2,0
EMP-0002040,Legal,Director,26.3,Band 1,4.2,37,0.6,3.1,1.7,1.7,0
EMP-0008561,Customer Success,Analyst,22.3,Band 2,4.1,109,8.3,3.0,2.9,5.7,0
EMP-0001262,Marketing,Analyst,8.7,Band 3,1.8,114,13.6,2.0,2.8,7.2,0
EMP-0009380,Legal,Team Lead,25.9,Band 4,4.7,35,22.8,2.8,3.7,8.9,0
EMP-0000560,Finance,Analyst,9.1,Band 4,4.9,47,4.1,3.9,3.0,5.2,0
EMP-0003801,HR,Associate,8.0,Band 1,2.5,22,17.6,3.9,3.0,0.0,0
